,Fiscal Quarter,Bureau,Base Pay
1248,4,5,27918.82
1249,4,5,25403.02
1250,2,3,38340.70
1251,1,5,31099.20
1252,4,8,17568.84
1253,4,6,17235.14
1254,4,5,33189.70
1255,1,5,15706.10
1256,4,12,20444.08
1257,3,5,20086.98
1258,3,3,28860.32
1259,3,5,11581.57
1260,2,12,41640.80
1261,3,5,31923.60
1262,4,5,13993.01
1263,3,1,33153.60
1264,3,3,29599.12
1265,1,20,45384.69
1266,3,3,41266.06
1267,1,12,21770.60
1268,3,22,35920.52
1269,1,3,20404.92
1270,1,17,23850.31
1271,3,5,19929.80
1272,2,5,23751.08
1273,4,5,25980.42
1274,3,20,53470.42
1275,2,5,62894.96
1276,2,3,27983.20
1277,3,9,23343.60
1278,2,14,39355.66
1279,3,21,36968.34
1280,3,20,30850.60
1281,1,12,22323.34
1282,1,0,6898.40
1283,1,5,83429.68
1284,3,5,2506.18
1285,3,5,45386.38
1286,3,23,29735.06
1287,4,20,26148.74
1288,4,13,37255.62
1289,2,20,46860.80
1290,1,12,33346.60
1291,3,3,16934.76
1292,2,3,41759.22
1293,2,3,36098.44
1294,3,23,34509.22
1295,4,20,42993.70
1296,1,5,15688.39
1297,1,5,18572.15
1298,1,5,16566.30
1299,1,12,27700.05
1300,2,3,40373.34
1301,4,22,23314.46
1302,1,5,29408.00
1303,4,20,125.00
1304,2,3,40373.34
1305,4,5,19774.04
1306,4,5,25901.63
1307,1,9,22205.76
1308,2,3,36517.60
1309,2,3,37974.76
1310,3,5,19597.80
1311,4,0,18907.23
1312,1,5,17983.20
1313,3,5,23120.20
1314,4,3,7261.20
1315,3,20,11685.92
1316,1,6,34499.02
1317,3,5,25705.75
1318,2,1,39007.70
1319,4,9,19036.40
1320,4,5,28102.20
1321,4,3,35117.60
1322,4,5,30455.36
1323,2,3,33766.86
1324,2,23,23665.34
1325,1,5,13084.99
1326,4,5,25818.33
1327,4,3,35117.60
1328,2,20,36278.14
1329,4,20,250.00
1330,2,5,34361.60
1331,4,5,20353.84
1332,3,9,26250.02
1333,4,16,22884.61
1334,3,9,18115.44
1335,3,3,24990.60
1336,3,5,18517.86
1337,1,5,17773.10
1338,4,3,45684.80
1339,2,12,36162.50
1340,3,5,71352.72
1341,1,5,31154.41
1342,2,12,18202.78
1343,4,3,39053.94
1344,2,3,38340.62
1345,1,5,22323.22
1346,2,5,20201.40
1347,3,8,24148.80
1348,2,23,0.00
1349,4,5,16032.53
1350,2,3,18488.78
1351,4,12,77172.48
1352,2,3,51776.48
1353,2,3,31000.36
1354,3,6,16383.20
1355,3,5,16438.43
1356,2,23,29872.02
1357,3,21,43728.00
1358,4,5,10476.52
1359,1,3,27631.20
1360,4,20,25464.18
1361,3,20,20583.38
1362,4,8,27838.24
1363,4,14,8011.66
1364,1,12,31140.47
1365,3,22,27406.48
1366,3,5,28772.62
1367,3,23,29735.05
1368,2,20,24048.80
1369,2,3,40969.60
1370,2,5,52015.62
1371,4,20,32075.68
1372,1,5,42484.36
1373,1,1,51691.98
1374,4,3,19011.87
1375,2,7,21935.24
1376,2,5,21261.80
1377,4,5,140529.20
1378,3,5,36543.44
1379,4,20,17568.77
1380,2,20,49342.48
1381,1,8,24731.74
1382,4,3,19740.00
1383,1,1,41991.21
1384,4,5,30479.86
1385,4,20,250.00
1386,4,9,25908.59
1387,4,12,33405.41
1388,1,9,29648.30
1389,4,9,37255.66
1390,3,3,31201.42
1391,2,5,51151.72
1392,4,1,17262.72
1393,3,5,37504.80
1394,2,5,20213.74
1395,2,5,30169.08
1396,4,5,22087.00
1397,4,3,18353.89
1398,1,5,60288.95
1399,4,20,14985.81
1400,2,5,71077.30
1401,2,3,32043.20
1402,2,20,28617.38
1403,2,5,52922.42
1404,2,5,22031.78
1405,1,5,48633.00
1406,3,20,22900.80
1407,1,6,50048.66
1408,2,3,26695.20
1409,2,5,43702.40
1410,1,3,35859.42
1411,1,3,24533.12
1412,1,5,25292.64
1413,4,23,15436.80
1414,2,20,38950.08
1415,2,5,58271.64
1416,4,5,15486.34
1417,3,3,30379.78
1418,3,3,33409.00
1419,1,20,22693.22
1420,1,3,20870.16
1421,3,12,14785.58
1422,3,3,33408.96
1423,1,20,34230.40
1424,1,9,0.00
1425,2,1,50011.30
1426,3,20,22305.20
1427,1,5,33734.84
1428,3,3,17799.20
1429,3,12,37762.46
1430,1,3,25984.00
1431,2,5,59413.26
1432,3,9,16959.02
1433,3,19,29132.80
1434,3,3,27005.58
1435,3,5,19889.44
1436,2,3,31105.04
1437,2,19,24883.60
1438,2,5,55061.94
1439,1,23,24495.74
1440,3,3,12160.90
1441,2,9,29764.00
1442,3,5,53467.82
1443,1,12,20088.00
1444,1,5,20313.96
1445,2,9,23764.52
1446,2,9,30625.28
1447,2,5,21579.60
1448,4,3,36039.28
1449,1,20,25967.40
1450,1,16,27076.96
1451,1,5,29556.00
1452,1,3,30262.85
1453,2,3,30247.34
1454,4,20,125.00
1455,1,5,36056.00
1456,2,5,21524.44
1457,2,20,250.00
1458,1,5,32941.77
1459,3,20,21369.60
1460,1,5,39198.51
1461,4,3,28094.08
1462,4,20,18317.04
1463,4,5,63398.16
1464,2,3,35995.92
1465,1,8,26301.10
1466,2,3,41404.12
1467,3,3,24036.00
1468,3,5,46608.00
1469,1,5,19176.92
1470,2,3,8175.20
1471,1,20,35993.32
1472,1,3,24435.20
1473,2,5,30624.68
1474,4,3,19043.50
1475,2,5,50026.20
1476,3,3,31781.84
1477,4,5,19901.94
1478,1,5,20071.77
1479,2,12,51527.92
1480,2,5,0.00
1481,2,3,36850.52
1482,3,5,31304.40
1483,2,3,44783.20
1484,1,5,0.00
1485,2,3,61040.70
1486,1,9,19830.33
1487,3,8,16796.65
1488,3,20,36668.20
1489,3,23,32459.06
1490,4,3,19043.49
1491,4,12,45939.98
1492,3,12,49370.22
1493,2,3,35709.92
1494,1,3,23722.86
1495,1,9,21832.27
1496,4,0,29490.24
1497,1,20,24178.83
1498,1,3,19176.67
1499,2,5,25244.80
1500,1,3,35390.76
1501,2,3,38977.12
1502,1,0,28560.44
1503,4,20,250.00
1504,3,20,22122.20
1505,3,5,123090.96
1506,1,3,19369.11
1507,4,3,14707.50
1508,1,5,40768.44
1509,3,5,18487.26
1510,1,20,0.00
1511,1,20,250.00
1512,1,6,36812.50
1513,2,1,58945.16
1514,3,3,32363.54
1515,4,3,36517.60
1516,1,20,16779.89
1517,2,20,250.00
1518,3,20,29597.76
1519,3,3,23115.60
1520,1,5,76909.90
1521,2,9,27301.34
1522,3,8,3418.76
1523,2,20,23494.24
1524,1,9,21832.29
1525,1,3,31369.80
1526,2,20,34411.68
1527,3,1,39726.74
1528,4,5,13955.52
1529,2,3,48770.42
1530,3,5,12311.15
1531,1,5,43363.52
1532,1,0,41904.80
1533,1,5,16160.38
1534,2,0,45489.98
1535,3,3,27648.00
1536,3,3,7109.78
1537,4,5,32079.60
1538,3,9,26250.06
1539,1,12,47468.00
1540,4,20,42993.72
1541,2,20,25127.20
1542,2,3,40529.50
1543,4,3,37289.26
1544,1,12,22323.36
1545,1,3,35390.76
1546,1,3,30828.84
1547,1,5,21770.60
1548,1,5,42816.88
1549,1,3,33160.16
1550,1,5,26161.22
1551,3,3,16343.04
1552,2,9,35397.60
1553,3,3,23325.43
1554,4,12,66116.90
1555,4,9,14891.21
1556,3,20,17853.96
1557,3,5,21569.82
1558,2,5,35646.80
1559,4,9,12119.03
1560,3,20,33291.22
1561,2,5,32711.08
1562,3,5,65912.80
1563,3,9,15186.60
1564,4,20,26834.00
1565,1,0,40872.00
1566,1,1,41476.78
1567,3,23,27180.30
1568,3,3,21657.20
1569,3,5,28345.46
1570,1,5,34037.91
1571,2,5,19295.20
1572,2,3,32256.00
1573,3,3,27648.00
1574,3,5,13743.37
1575,3,19,28723.20
1576,1,7,41908.08
1577,3,20,70274.38
1578,2,9,29240.36
1579,3,15,25430.58
1580,4,6,52875.20
1581,3,3,36300.48
1582,4,5,54838.86
1583,2,3,42186.12
1584,1,12,44505.98
1585,2,3,36039.36
1586,2,20,42779.54
1587,2,16,30098.88
1588,2,3,35117.60
1589,1,3,31470.14
1590,2,5,40261.10
1591,1,18,34167.80
1592,4,3,29067.06
1593,3,20,16200.96
1594,3,3,29071.64
1595,3,0,33042.32
1596,2,3,28352.32
1597,2,20,7762.46
1598,1,9,19021.67
1599,2,3,35883.48
1600,3,3,30779.12
1601,4,5,20587.06
1602,3,5,19725.87
1603,4,5,34206.92
1604,4,5,15141.70
1605,2,3,37974.76
1606,1,3,26032.88
1607,2,5,37890.06
1608,2,12,37015.04
1609,1,5,27219.20
1610,4,12,15785.94
1611,2,7,28322.48
1612,1,5,20271.90
1613,1,3,0.00
1614,1,5,350.32
1615,4,8,31769.22
1616,4,5,24473.54
1617,2,5,51630.58
1618,1,23,36243.40
1619,2,20,26760.48
1620,1,3,31470.08
1621,1,1,33040.74
1622,3,3,27472.38
1623,4,12,34020.28
1624,1,3,34479.18
1625,1,5,9570.92
1626,1,20,24330.38
1627,3,5,29082.68
1628,1,22,28401.48
1629,2,19,24094.82
1630,4,5,14987.01
1631,3,9,20317.36
1632,3,3,28327.00
1633,2,3,32344.16
1634,1,9,14280.77
1635,3,3,18543.39
1636,2,20,20544.12
1637,4,20,10337.97
1638,2,20,26014.26
1639,1,20,25217.62
1640,4,3,42495.18
1641,3,5,51893.20
1642,2,5,19608.72
1643,3,5,21983.81
1644,1,0,24677.23
1645,2,3,42012.62
1646,2,8,30119.84
1647,3,1,8109.20
1648,4,3,18534.36
1649,3,1,24079.14
1650,2,5,26131.28
1651,1,3,28820.56
1652,3,20,120967.56
1653,3,3,18040.80
1654,3,5,16239.21
1655,1,12,22323.34
1656,4,3,19802.97
1657,4,3,16821.00
1658,3,5,62220.00
1659,3,20,36851.56
1660,2,5,39728.90
1661,4,3,28747.04
1662,1,3,34035.32
1663,4,9,15207.73
1664,4,20,29291.82
1665,2,20,250.00
1666,1,5,22228.16
1667,4,5,15097.40
1668,2,9,29168.08
1669,3,3,30100.80
1670,4,20,51780.82
1671,4,5,26803.42
1672,4,5,30669.00
1673,4,9,27210.40
1674,3,3,20138.00
1675,4,3,35117.60
1676,3,3,36741.28
1677,1,1,28183.20
1678,2,20,43961.40
1679,3,20,30295.02
1680,1,3,29101.13
1681,1,5,19994.29
1682,2,20,28617.38
1683,2,6,30625.26
1684,3,5,55925.00
1685,2,5,158722.16
1686,1,5,39252.80
1687,2,19,50478.40
1688,4,3,18312.70
1689,4,20,125.00
1690,3,5,15785.72
1691,2,12,63538.72
1692,4,20,40041.36
1693,3,20,17126.21
1694,1,5,26864.80
1695,2,8,21084.06
1696,1,9,42827.98
1697,4,12,36886.04
1698,1,20,30586.32
1699,3,3,32549.80
1700,3,12,14785.60
1701,1,5,0.00
1702,1,1,35915.78
1703,2,3,30742.84
1704,1,20,53508.82
1705,2,19,53081.28
1706,1,3,8175.04
1707,4,3,21483.90
1708,3,12,35361.80
1709,1,3,41709.14
1710,4,20,2369.28
1711,1,0,18081.29
1712,4,12,61350.32
1713,2,3,40529.44
1714,3,9,18161.83
1715,3,3,23009.20
1716,4,3,30533.24
1717,2,3,38705.88
1718,1,5,33650.20
1719,2,23,38732.80
1720,2,5,28316.40
1721,4,5,35910.76
1722,3,20,40439.72
1723,2,0,79973.88
1724,3,5,10687.68
1725,3,1,34801.94
1726,2,3,37452.80
1727,4,5,13242.04
1728,3,12,14387.38
1729,1,5,16341.40
1730,1,3,1627.48
1731,1,3,26032.88
1732,2,3,52211.08
1733,2,5,30365.98
1734,2,5,51598.80
1735,1,20,30496.89
1736,3,5,28746.50
1737,3,3,35666.70
1738,2,3,41585.60
1739,1,13,28568.12
1740,3,3,5319.60
1741,4,3,38977.12
1742,3,3,25093.40
1743,3,3,19774.23
1744,2,20,23797.18
1745,4,20,250.00
1746,2,9,30032.70
1747,3,9,26250.00
1748,3,12,29097.28
1749,1,20,52979.06
1750,1,3,20870.12
1751,1,5,15600.81
1752,2,20,250.00
1753,1,5,14756.83
1754,3,23,26074.48
1755,4,3,21311.97
1756,4,20,20890.80
1757,2,3,30323.62
1758,2,5,27428.60
1759,1,23,33606.40
1760,1,3,34479.16
1761,2,23,39962.96
1762,3,3,23097.43
1763,4,5,10790.15
1764,1,17,24823.00
1765,1,5,74253.10
1766,3,5,19221.60
1767,4,20,250.00
1768,1,3,24435.20
1769,1,20,25960.00
1770,2,9,32935.64
1771,3,3,22521.00
1772,2,22,41162.24
1773,1,3,10954.52
1774,1,5,15709.62
1775,1,5,25412.10
1776,4,3,18312.70
1777,4,3,12766.99
1778,4,3,16933.50
1779,4,12,34058.06
1780,4,8,20381.21
1781,4,9,37255.60
1782,2,5,21363.02
1783,4,3,18312.70
1784,3,3,13804.78
1785,3,20,25152.72
1786,4,3,37497.60
1787,3,12,29586.55
1788,2,3,44522.68
1789,2,3,42186.14
1790,2,20,250.00
1791,3,5,18575.46
1792,2,20,250.00
1793,2,3,21215.10
1794,2,5,29567.58
1795,3,3,32140.80
1796,3,3,26350.80
1797,2,3,41066.08
1798,3,3,20025.40
1799,3,20,33625.92
1800,2,20,10545.98
1801,2,12,38883.20
1802,4,5,23149.24
1803,2,3,25988.48
1804,4,9,24329.44
1805,4,12,18824.34
1806,2,5,24833.28
1807,1,20,34256.42
1808,3,5,32018.96
1809,3,3,41914.20
1810,4,5,18775.37
1811,4,12,6008.51
1812,1,3,20046.92
1813,2,5,6333.66
1814,4,20,13072.87
1815,3,3,31822.48
1816,2,12,16866.70
1817,3,3,22392.20
1818,2,5,50158.82
1819,4,5,24842.84
1820,3,7,19028.74
1821,3,14,49370.28
1822,4,20,125.00
1823,1,5,8985.60
1824,2,13,65129.14
1825,2,5,134251.14
1826,1,21,57011.52
1827,1,21,25381.34
1828,2,5,63185.20
1829,2,7,18350.56
1830,2,13,28035.88
1831,3,3,31300.80
1832,4,23,22367.79
1833,4,19,48193.60
1834,1,20,250.00
1835,2,3,37974.76
1836,2,20,250.00
1837,3,3,26351.02
1838,3,3,30100.80
1839,3,5,55634.62
1840,4,20,48016.86
1841,1,3,34479.18
1842,1,3,26731.51
1843,2,20,29738.24
1844,2,5,41601.28
1845,1,21,31879.24
1846,2,20,17984.78
1847,3,9,27713.48
1848,3,5,22866.13
1849,4,3,24160.50
1850,3,1,50740.80
1851,3,20,36300.16
1852,1,3,27786.26
1853,2,5,41601.34
1854,3,5,5989.52
1855,2,3,31600.82
1856,1,5,38326.66
1857,4,23,0.00
1858,3,5,12004.80
1859,2,3,36517.60
1860,1,5,33122.00
1861,3,3,22185.18
1862,2,20,250.00
1863,2,9,27343.54
1864,3,0,31988.82
1865,2,5,0.00
1866,4,4,52297.10
1867,1,3,28892.80
1868,1,9,19707.22
1869,3,23,22784.00
1870,2,5,50526.54
1871,1,3,28425.25
1872,1,12,20793.43
1873,2,9,15423.64
1874,1,5,31759.80
1875,3,9,52153.78
1876,3,23,48268.88
1877,2,3,37974.72
1878,2,5,36717.80
1879,2,8,24442.86
1880,2,8,730.00
1881,1,20,37366.90
1882,3,3,20826.17
1883,1,5,17205.80
1884,2,5,66993.92
1885,4,5,18241.14
1886,3,9,12109.68
1887,1,3,36026.86
1888,1,9,28331.10
1889,2,3,41520.10
1890,2,6,21478.72
1891,2,3,15128.72
1892,3,3,30583.64
1893,3,8,17907.29
1894,4,19,49896.00
1895,1,5,15781.04
1896,2,9,26700.80
1897,3,12,27182.14
1898,1,3,25034.80
1899,1,5,31902.24
1900,1,8,48694.56
1901,3,5,87580.79
1902,2,20,14885.48
1903,1,9,21209.02
1904,4,20,25630.08
1905,3,5,30663.18
1906,4,9,15960.16
1907,2,8,31104.66
1908,4,17,22276.76
1909,4,12,71608.30
1910,4,3,14592.20
1911,4,1,30672.38
1912,3,3,34739.68
1913,2,7,25934.76
1914,1,3,40252.46
1915,3,8,18947.00
1916,2,5,37450.04
1917,3,3,23115.52
1918,1,20,4696.00
1919,4,5,25466.04
1920,1,9,21832.30
1921,3,19,42048.00
1922,4,12,35574.38
1923,1,3,28148.71
1924,2,3,37974.74
1925,4,3,46331.22
1926,4,8,21644.56
1927,2,5,20572.48
1928,3,3,18908.44
1929,3,12,31513.28
1930,2,5,20069.28
1931,4,5,34812.40
1932,3,14,21093.82
1933,2,5,39112.02
1934,1,3,0.00
1935,4,12,1701.00
1936,1,5,24726.20
1937,3,3,40789.88
1938,2,5,146000.14
1939,1,20,3748.68
1940,1,3,29275.35
1941,3,5,18228.93
1942,2,20,30155.22
1943,3,20,29735.04
1944,2,5,20512.34
1945,4,5,19756.10
1946,2,9,23240.06
1947,1,3,30045.60
1948,2,9,20685.66
1949,3,14,39500.64
1950,2,7,33893.42
1951,2,3,59296.44
1952,3,3,25176.00
1953,3,1,49262.40
1954,2,3,37339.48
1955,1,5,143909.66
1956,3,20,28476.60
1957,2,5,21830.88
1958,4,3,15857.72
1959,4,5,46978.82
1960,2,1,49554.18
1961,2,5,25023.06
1962,1,9,26742.00
1963,4,20,22420.25
1964,2,8,31104.70
1965,4,9,23240.00
1966,3,20,6772.24
1967,2,5,26700.80
1968,1,3,26731.52
1969,1,12,51160.62
1970,2,3,31379.30
1971,1,9,36260.80
1972,4,5,24804.01
1973,4,3,37974.78
1974,4,3,18312.70
1975,3,5,19372.80
1976,4,9,14371.27
1977,1,3,28148.72
1978,3,19,12407.60
1979,4,20,50506.40
1980,1,3,25034.80
1981,3,5,13558.46
1982,4,7,15255.92
1983,2,5,0.00
1984,4,19,11629.08
1985,3,5,47674.60
1986,1,9,20293.94
1987,1,3,33629.78
1988,1,5,39426.58
1989,1,3,40196.96
1990,4,9,14512.40
1991,3,5,138777.92
1992,1,20,167.14
1993,4,3,15128.72
1994,1,5,35905.40
1995,2,18,53628.94
1996,2,5,44038.56
1997,2,20,40957.26
1998,4,3,38977.16
1999,2,5,26051.42
2000,4,5,51558.24
2001,2,1,50416.90
2002,3,0,4007.82
2003,1,3,31888.00
2004,4,20,25039.74
2005,1,17,38461.60
2006,3,3,6669.56
2007,1,3,32743.18
2008,4,9,13923.73
2009,2,3,20233.62
2010,1,12,21885.04
2011,2,3,30742.86
2012,1,17,40003.38
2013,2,3,39853.94
2014,2,20,23667.90
2015,3,5,96048.97
2016,3,5,20088.06
2017,3,3,26141.44
2018,4,5,49054.60
2019,1,3,27071.64
2020,2,3,9233.30
2021,2,3,0.00
2022,1,3,35859.40
2023,1,3,40267.62
2024,3,5,28042.56
2025,1,20,38116.00
2026,1,9,23194.08
2027,4,5,13517.50
2028,4,5,12125.75
2029,3,20,30263.36
2030,1,3,34479.06
2031,1,5,35905.40
2032,1,9,1342.10
2033,1,3,16128.32
2034,4,5,107018.80
2035,4,6,40554.08
2036,1,9,21061.34
2037,4,3,37974.82
2038,1,20,57094.24
2039,1,12,23440.22
2040,4,3,27983.20
2041,1,5,42058.32
2042,1,5,9500.62
2043,4,6,40783.64
2044,1,0,32011.74
2045,4,23,13163.55
2046,4,20,15190.27
2047,2,19,40568.00
2048,1,23,20217.60
2049,3,3,8999.82
2050,3,3,20826.20
2051,1,20,21693.66
2052,4,20,34227.20
2053,1,9,22576.84
2054,4,1,41578.84
2055,3,1,35107.04
2056,2,3,15941.50
2057,1,5,18978.88
2058,4,3,36517.62
2059,4,12,57787.52
2060,2,5,52689.60
2061,3,5,22882.80
2062,2,9,30823.62
2063,2,8,5154.86
2064,2,20,30782.58
2065,1,20,250.00
2066,2,8,30797.66
2067,4,12,15333.74
2068,2,0,99034.46
2069,3,13,7360.00
2070,2,20,42810.12
2071,1,5,18128.40
2072,2,22,61923.12
2073,4,12,36158.06
2074,2,5,23268.92
2075,3,5,57339.36
2076,2,9,23703.68
2077,4,5,25047.50
2078,3,3,17899.08
2079,2,12,27553.22
2080,4,9,29165.14
2081,3,3,16895.92
2082,4,9,13864.54
2083,2,5,89681.20
2084,4,3,27983.20
2085,2,3,35440.10
2086,2,3,44783.20
2087,1,3,19948.80
2088,3,19,32070.40
2089,1,5,40665.28
2090,1,5,18243.80
2091,2,8,36587.60
2092,4,20,250.00
2093,3,5,17101.43
2094,3,1,43399.62
2095,4,3,3997.60
2096,2,20,26719.82
2097,2,3,32981.34
2098,1,9,35195.06
2099,3,5,26300.05
2100,3,3,25176.00
2101,2,20,250.00
2102,4,20,9141.44
2103,2,5,30365.94
2104,1,5,16068.00
2105,2,3,38829.06
2106,2,9,23763.56
2107,3,3,35079.06
2108,3,12,88979.52
2109,3,5,30703.06
2110,3,3,24354.40
2111,1,5,15922.80
2112,2,5,32978.76
2113,3,3,19129.60
2114,4,3,40529.66
2115,1,5,7253.04
2116,4,5,12146.64
2117,3,12,16200.98
2118,3,3,31300.80
2119,3,5,40733.38
2120,4,3,19043.50
2121,3,3,22235.92
2122,2,5,53613.04
2123,2,3,37974.78
2124,4,5,26974.19
2125,1,5,109017.80
2126,4,20,16166.52
2127,4,8,20381.20
2128,3,20,35330.82
2129,3,5,22631.94
2130,2,1,37189.66
2131,3,5,15114.60
2132,1,5,19524.04
2133,3,12,41532.80
2134,1,5,0.00
2135,1,1,35915.73
2136,3,5,15717.99
2137,1,20,26680.42
2138,1,3,16239.02
2139,3,5,28967.58
2140,1,3,33822.02
2141,1,5,35346.80
2142,2,20,26465.46
2143,2,24,61321.68
2144,3,5,10857.50
2145,2,8,28124.36
2146,1,5,44486.02
2147,1,20,17939.70
2148,4,12,45940.04
2149,1,9,24890.32
2150,1,6,57923.90
2151,1,3,31470.18
2152,3,3,16113.40
2153,2,5,95909.84
2154,4,3,30958.98
2155,2,12,32904.46
2156,3,3,36675.20
2157,4,12,18452.26
2158,4,3,36039.34
2159,3,5,16891.91
2160,4,5,20073.22
2161,1,3,31887.98
2162,3,20,26777.60
2163,2,5,50424.32
2164,1,20,250.00
2165,4,3,36517.60
2166,4,9,14512.43
2167,4,5,20508.60
2168,4,3,33054.46
2169,4,20,15216.59
2170,1,5,45282.14
2171,2,6,32178.74
2172,3,5,24794.84
2173,1,5,58293.80
2174,2,20,29528.80
2175,2,3,37339.40
2176,2,5,14532.60
2177,1,5,27219.32
2178,1,12,22316.98
2179,2,12,38194.30
2180,1,16,12461.56
2181,3,5,18884.34
2182,2,5,25244.90
2183,1,3,25578.80
2184,2,5,30028.60
2185,3,12,35407.03
2186,3,5,29064.61
2187,1,3,25034.80
2188,3,3,2012.30
2189,4,5,56098.00
2190,3,5,26663.34
2191,4,5,124429.32
2192,1,5,41217.38
2193,4,3,21514.50
2194,4,5,27355.62
2195,1,5,70386.20
2196,1,20,27071.44
2197,1,3,24071.87
2198,2,5,25460.68
2199,3,20,36237.42
2200,2,20,0.00
2201,2,4,53362.42
2202,2,5,103068.00
2203,3,5,18248.33
2204,4,20,31470.76
2205,3,9,15744.00
2206,2,5,18650.88
2207,1,3,37069.40
2208,3,8,19502.44
2209,3,5,21688.60
2210,4,20,125.00
2211,3,3,24786.72
2212,3,20,24046.00
2213,4,3,35117.62
2214,2,3,37339.48
2215,3,5,115759.20
2216,2,5,21175.44
2217,4,6,38188.80
2218,1,12,47468.00
2219,3,3,24354.40
2220,4,21,47290.20
2221,2,3,39853.96
2222,1,5,42941.54
2223,3,5,29120.56
2224,4,9,15969.81
2225,4,5,55818.00
2226,2,3,25566.40
2227,4,20,56760.40
2228,1,5,23071.36
2229,2,5,32588.80
2230,3,9,19920.00
2231,1,3,27786.26
2232,1,3,23725.44
2233,2,23,0.00
2234,4,5,22199.20
2235,4,8,1270.18
2236,1,5,0.00
2237,3,3,20826.20
2238,3,5,16792.62
2239,3,3,22248.58
2240,4,3,25363.60
2241,4,1,64520.84
2242,4,6,35332.66
2243,3,9,19384.80
2244,1,12,34845.70
2245,3,5,15913.60
2246,4,5,27474.15
2247,3,12,21393.92
2248,2,20,42439.60
2249,1,14,47136.00
2250,1,20,3911.68
2251,3,5,40735.22
2252,1,3,33988.40
2253,3,20,27782.40
2254,4,1,59197.60
2255,1,20,30607.10
2256,4,14,54992.02
2257,1,5,58293.30
2258,3,3,13678.80
2259,3,5,48502.76
2260,2,20,25635.70
2261,3,3,30779.12
2262,3,3,17295.90
2263,1,9,10224.52
2264,3,5,18257.96
2265,3,5,26645.08
2266,2,1,67261.46
2267,2,3,32981.36
2268,3,5,28007.78
2269,2,5,32254.22
2270,1,12,42330.32
2271,2,5,50139.94
2272,2,3,29934.64
2273,4,3,19553.81
2274,1,3,24435.20
2275,1,5,18933.10
2276,1,3,35859.42
2277,4,3,19870.11
2278,3,5,19034.44
2279,2,20,8461.76
2280,1,19,36056.00
2281,3,5,103837.50
2282,1,19,48240.00
2283,1,5,29149.00
2284,1,5,48428.80
2285,2,3,31804.54
2286,1,20,250.00
2287,1,5,42834.82
2288,1,5,42118.26
2289,3,5,29132.80
2290,2,5,24445.40
2291,4,16,43335.46
2292,3,3,29599.12
2293,1,5,64358.50
2294,3,3,23288.64
2295,2,3,68627.44
2296,3,3,25093.44
2297,4,0,40352.44
2298,4,17,16280.54
2299,1,9,19837.88
2300,2,3,40790.42
2301,2,3,35117.60
2302,3,5,57221.82
2303,3,5,142915.46
2304,1,5,16621.40
2305,3,12,24634.62
2306,1,5,34532.55
2307,4,20,13464.84
2308,4,5,30300.90
2309,2,5,27479.86
2310,1,20,43392.82
2311,1,20,30151.20
2312,4,20,250.00
2313,3,3,20025.43
2314,4,12,19046.28
2315,4,3,22739.98
2316,1,1,13474.34
2317,4,19,50478.40
2318,1,5,17737.88
2319,1,12,53243.50
2320,4,3,35117.60
2321,1,1,35915.76
2322,3,5,8815.20
2323,1,5,19117.50
2324,1,8,4342.50
2325,4,3,29275.66
2326,4,20,42993.64
2327,3,20,6652.52
2328,2,5,65391.20
2329,3,12,49370.26
2330,1,13,35755.13
2331,4,9,14912.11
2332,2,20,42779.56
2333,2,8,43492.72
2334,4,23,13750.80
2335,2,3,34921.04
2336,1,5,31534.00
2337,1,3,46795.68
2338,4,5,51414.73
2339,4,5,28883.84
2340,2,23,35351.04
2341,4,20,23901.94
2342,2,3,39950.72
2343,4,5,10660.38
2344,4,16,38707.08
2345,1,5,25932.60
2346,1,12,48512.64
2347,2,12,66539.78
2348,2,19,50478.40
2349,1,1,33040.79
2350,2,5,32085.18
2351,3,5,23404.14
2352,1,9,20032.34
2353,4,5,13067.63
2354,4,5,179579.58
2355,2,3,0.00
2356,1,9,19931.18
2357,4,8,27753.52
2358,1,3,33160.12
2359,3,3,21657.19
2360,2,20,43277.92
2361,3,20,21148.48
2362,2,5,23728.58
2363,4,3,16821.00
2364,2,3,38631.20
2365,2,3,3019.50
2366,3,9,18738.66
2367,1,3,22132.27
2368,2,9,45946.86
2369,1,5,33269.64
2370,2,3,33431.28
2371,2,20,56079.70
2372,2,3,29275.62
2373,2,3,35875.14
2374,1,5,27007.92
2375,1,3,10954.52
2376,2,5,146274.20
2377,1,12,46763.15
2378,1,1,27573.84
2379,1,5,76909.88
2380,1,3,26396.42
2381,2,3,29275.66
2382,2,6,53362.40
2383,4,3,30742.82
2384,2,3,40373.32
2385,2,5,137271.62
2386,1,5,22993.56
2387,1,5,34609.25
2388,1,5,18763.33
2389,4,3,18312.70
2390,4,12,13680.20
2391,1,1,51692.00
2392,3,3,23770.00
2393,1,3,30664.80
2394,1,3,23489.24
2395,4,20,42993.74
2396,3,5,4965.44
2397,3,5,18678.00
2398,2,3,35117.62
2399,1,5,17042.68
2400,1,21,44256.02
2401,2,3,38190.60
2402,4,9,13920.26
2403,1,23,14825.29
2404,2,3,36183.62
2405,1,3,25435.12
2406,4,5,194306.86
2407,4,5,26540.62
2408,2,5,36772.88
2409,3,19,19114.56
2410,1,3,25984.00
2411,1,5,16503.52
2412,4,20,31969.24
2413,3,5,42879.58
2414,1,5,14173.48
2415,4,3,36517.60
