,Fiscal Quarter,Bureau,Base Pay
135761,1,8,43389.00
135762,2,5,24232.00
135763,3,3,36119.02
135764,1,5,18226.44
135765,2,12,49025.70
135766,4,5,15660.74
135767,4,3,30742.62
135768,3,3,31300.80
135769,2,3,37497.60
135770,4,3,23395.40
135771,2,3,38683.56
135772,4,0,10019.51
135773,4,20,28503.69
135774,4,5,3592.22
135775,1,19,2988.80
135776,3,3,30890.82
135777,3,20,25347.86
135778,3,5,32204.80
135779,1,5,48178.32
135780,1,20,250.00
135781,3,3,30100.82
135782,1,3,26032.93
135783,1,6,24970.02
135784,1,3,31887.96
135785,2,20,40112.84
135786,3,3,27338.00
135787,2,5,0.00
135788,2,5,27421.72
135789,3,3,30515.40
135790,2,23,49350.00
135791,1,5,24910.46
135792,3,3,20830.78
135793,3,0,33794.22
135794,1,3,27786.23
135795,3,5,36784.22
135796,3,5,17823.60
135797,3,18,27406.42
135798,1,20,15338.65
135799,4,5,66757.66
135800,1,5,18283.86
135801,2,20,42285.98
135802,1,9,28712.26
135803,3,3,26141.38
135804,1,9,24330.26
135805,4,20,19879.52
135806,1,3,28148.71
135807,1,5,33021.70
135808,4,13,480.00
135809,1,12,28855.90
135810,1,3,22340.08
135811,2,5,27202.50
135812,2,1,22275.10
135813,4,5,14765.87
135814,2,20,41043.68
135815,2,3,26784.00
135816,2,1,50416.86
135817,1,9,18839.98
135818,3,21,29264.60
135819,1,5,15706.10
135820,1,3,20870.14
135821,4,5,40924.44
135822,3,5,8762.66
135823,1,19,35203.00
135824,2,1,51772.00
135825,1,16,22307.70
135826,2,20,250.00
135827,1,12,31174.52
135828,3,5,27208.80
135829,3,9,20802.46
135830,1,5,24355.00
135831,3,3,31300.80
135832,2,5,28674.28
135833,2,3,50512.00
135834,1,6,26807.26
135835,3,5,14945.51
135836,1,5,69766.58
135837,2,5,30284.04
135838,2,19,22801.80
135839,1,5,18134.98
135840,2,20,43741.60
135841,2,3,37339.46
135842,4,5,15486.34
135843,2,9,29238.96
135844,4,5,95155.20
135845,2,5,24248.74
135846,1,12,25320.84
135847,2,9,25148.64
135848,3,5,153846.16
135849,1,20,7179.20
135850,3,18,15156.00
135851,4,1,59197.60
135852,4,5,30490.80
135853,2,5,51662.90
135854,2,1,41516.14
135855,2,1,43713.56
135856,4,1,64520.74
135857,1,3,27508.34
135858,2,5,28953.40
135859,4,5,18836.04
135860,2,5,64386.28
135861,2,3,51374.40
135862,4,5,26113.88
135863,2,5,32736.20
135864,3,3,32549.78
135865,4,5,11612.22
135866,1,12,41491.62
135867,3,20,24046.02
135868,4,3,46096.94
135869,1,3,34479.10
135870,4,5,26098.40
135871,2,3,27471.22
135872,4,9,23463.52
135873,4,5,16089.50
135874,2,3,29689.82
135875,4,6,26260.05
135876,2,0,12649.82
135877,1,9,20386.31
135878,1,19,27840.40
135879,4,12,61350.36
135880,4,3,36517.60
135881,2,5,24671.30
135882,3,23,40663.96
135883,2,5,27421.70
135884,1,5,101867.40
135885,1,3,35390.80
135886,1,3,35888.80
135887,1,3,25691.88
135888,3,5,29652.19
135889,4,20,14027.33
135890,4,6,16050.15
135891,3,22,18987.89
135892,4,12,25110.00
135893,2,19,40429.20
135894,3,5,80060.00
135895,4,20,32726.48
135896,4,20,22420.30
135897,3,20,17636.10
135898,4,3,20590.50
135899,1,15,50240.40
135900,2,3,24878.52
135901,1,5,14141.06
135902,4,7,30420.28
135903,3,5,12053.56
135904,3,3,11760.00
135905,3,3,21657.19
135906,4,5,22853.04
135907,4,9,12101.27
135908,4,20,125.00
135909,2,5,34182.28
135910,4,5,71257.85
135911,3,3,20490.24
135912,1,9,30761.20
135913,2,3,30742.86
135914,3,5,12786.32
135915,1,3,35859.36
135916,4,3,28173.60
135917,3,12,55369.78
135918,1,20,24915.86
135919,4,3,18312.70
135920,4,3,36907.84
135921,3,20,17126.80
135922,1,5,21171.40
135923,4,8,6013.36
135924,1,1,27573.84
135925,3,5,13267.96
135926,1,12,38691.20
135927,3,9,14057.20
135928,1,5,16293.10
135929,1,19,36628.50
135930,3,3,23172.00
135931,2,3,46822.74
135932,1,20,21162.85
135933,1,23,35765.36
135934,2,5,16632.88
135935,2,20,47578.74
135936,1,3,34035.32
135937,4,3,19484.73
135938,3,22,43076.96
135939,3,5,19372.80
135940,2,20,67628.68
135941,2,5,20697.60
135942,1,20,49537.74
135943,4,5,48360.64
135944,2,5,0.00
135945,4,3,26406.99
135946,2,5,55613.60
135947,1,3,34163.50
135948,4,5,89492.82
135949,2,5,31830.36
135950,3,3,26425.00
135951,2,5,37069.20
135952,2,23,41506.04
135953,3,12,28321.84
135954,4,5,12848.53
135955,1,5,23890.89
135956,2,12,38963.62
135957,4,5,19009.20
135958,2,20,43961.36
135959,4,8,14027.42
135960,3,5,23056.90
135961,1,3,8175.04
135962,2,3,39485.66
135963,3,3,23985.60
135964,3,3,32549.76
135965,3,12,38730.95
135966,3,0,17119.57
135967,2,9,28225.78
135968,1,5,34058.19
135969,3,1,28389.12
135970,2,20,36405.96
135971,2,12,32904.38
135972,4,20,14610.56
135973,4,23,22512.00
135974,3,9,21820.42
135975,2,5,17542.44
135976,4,5,25080.82
135977,4,20,14987.00
135978,1,20,33480.00
135979,2,8,4848.66
135980,1,3,13472.26
135981,2,5,343.10
135982,3,12,30410.78
135983,2,9,35449.10
135984,3,8,26911.34
135985,1,9,26742.04
135986,3,5,20710.54
135987,1,5,21478.00
135988,1,20,36864.52
135989,2,5,20126.00
135990,2,3,35717.60
135991,2,3,29670.76
135992,1,3,30664.80
135993,2,20,250.00
135994,3,3,20025.40
135995,2,3,58395.12
135996,1,5,19261.66
135997,4,5,17037.90
135998,4,20,21494.91
135999,1,3,29275.34
136000,3,19,31424.01
136001,1,23,27364.80
136002,4,20,250.00
136003,1,0,42925.50
136004,3,5,27406.76
136005,3,3,20826.20
136006,3,3,23521.57
136007,1,20,37180.18
136008,3,5,28245.07
136009,3,3,28327.02
136010,3,9,26051.54
136011,2,3,33766.60
136012,4,5,35240.80
136013,2,12,43713.60
136014,1,5,19292.14
136015,2,3,24064.78
136016,3,20,36851.64
136017,2,19,21758.24
136018,1,3,32743.02
136019,4,20,22419.41
136020,4,22,51655.10
136021,3,20,24615.38
136022,2,3,30088.36
136023,2,3,32458.86
136024,1,9,13094.24
136025,4,3,16482.60
136026,3,0,20776.03
136027,4,3,26408.44
136028,4,9,27790.86
136029,2,5,50882.24
136030,1,5,14429.83
136031,1,9,28118.94
136032,4,5,21645.26
136033,2,20,42771.70
136034,1,5,33276.44
136035,4,12,36158.04
136036,2,20,27699.84
136037,1,9,21832.27
136038,4,5,11785.10
136039,2,1,79733.98
136040,1,3,31887.98
136041,2,23,30262.46
136042,1,19,15897.64
136043,4,3,19803.00
136044,3,3,22216.69
136045,2,22,39758.88
136046,2,5,41267.16
136047,4,5,94955.82
136048,3,3,17336.42
136049,1,9,16116.72
136050,3,12,32148.56
136051,3,5,22872.10
136052,3,5,39662.94
136053,1,1,28944.80
136054,4,12,35343.62
136055,1,12,21885.04
136056,1,9,24971.36
136057,2,8,31104.76
136058,4,5,14765.87
136059,4,5,34812.40
136060,1,9,20740.84
136061,1,3,24071.87
136062,3,5,13972.02
136063,2,12,29076.60
136064,4,9,53085.66
136065,2,5,21348.20
136066,2,5,7627.22
136067,1,1,23440.20
136068,3,19,18193.98
136069,3,23,33902.40
136070,1,20,18435.25
136071,3,17,16923.35
136072,4,12,17919.96
136073,3,3,21657.20
136074,1,5,58198.44
136075,3,3,21657.20
136076,2,3,35703.94
136077,3,3,33409.00
136078,2,3,40373.34
136079,3,3,21657.20
136080,2,19,22639.00
136081,1,5,23432.44
136082,4,5,53953.18
136083,3,5,24510.04
136084,2,3,35904.00
136085,4,3,34152.78
136086,2,5,19138.64
136087,4,22,17898.17
136088,2,3,37500.96
136089,4,23,45460.80
136090,1,3,26563.44
136091,2,20,35748.48
136092,2,5,18900.94
136093,2,20,18189.92
136094,4,5,11545.39
136095,1,3,25034.80
136096,2,12,52223.82
136097,1,20,39666.36
136098,1,19,18268.86
136099,1,23,87735.14
136100,1,19,35024.00
136101,2,5,45705.98
136102,4,5,163911.28
136103,2,5,27770.18
136104,4,10,32628.72
136105,4,12,25903.16
136106,3,3,25917.80
136107,2,5,20697.60
136108,1,20,30739.46
136109,1,5,27396.66
136110,2,3,36517.60
136111,4,3,24908.24
136112,4,5,17542.00
136113,3,14,21825.32
136114,3,3,25093.40
136115,3,3,32140.80
136116,3,12,27238.65
136117,2,9,28322.46
136118,1,13,33803.44
136119,3,3,35199.42
136120,2,3,35709.94
136121,1,5,30253.86
136122,4,9,26695.22
136123,1,3,24761.82
136124,3,13,29071.56
136125,2,5,20828.80
136126,2,12,60147.30
136127,3,1,40980.30
136128,2,3,37339.48
136129,1,3,29814.18
136130,4,3,40529.52
136131,4,5,13888.30
136132,3,1,34957.44
136133,3,5,32671.18
136134,2,5,25165.96
136135,1,12,32011.74
136136,1,5,36657.00
136137,2,3,50244.34
136138,1,3,34672.00
136139,3,5,69614.53
136140,1,3,46469.20
136141,2,12,48797.96
136142,1,3,25283.64
136143,2,3,7685.76
136144,4,5,25923.83
136145,3,5,32637.22
136146,1,3,24071.91
136147,4,5,45673.48
136148,2,3,43590.42
136149,3,3,17501.80
136150,2,16,5192.82
136151,3,3,12128.00
136152,2,23,30272.00
136153,3,3,30100.80
136154,3,5,16239.12
136155,1,3,44588.16
136156,3,3,21833.55
136157,1,1,51691.98
136158,2,17,53846.24
136159,1,5,146810.00
136160,4,17,13536.21
136161,2,3,33766.84
136162,4,3,21287.00
136163,2,3,43708.02
136164,4,5,18719.67
136165,3,23,17117.10
136166,1,5,13852.48
136167,1,5,41545.46
136168,2,20,25363.50
136169,4,3,13354.37
136170,1,3,32743.16
136171,2,5,45837.78
136172,2,20,250.00
136173,2,20,250.00
136174,3,5,25455.58
136175,4,20,38691.17
136176,4,20,0.00
136177,2,5,28316.40
136178,2,20,28053.72
136179,4,3,39864.26
136180,1,9,20386.28
136181,2,3,48839.84
136182,4,5,12730.66
136183,4,20,42746.88
136184,2,5,31368.34
136185,4,5,14775.00
136186,2,3,29934.66
136187,4,5,24445.40
136188,3,3,40789.90
136189,2,5,71653.86
136190,4,20,23835.44
136191,3,3,30858.68
136192,2,12,32820.66
136193,3,5,29476.09
136194,2,5,2318.32
136195,2,3,36517.60
136196,2,3,39485.60
136197,4,5,133658.00
136198,1,5,0.00
136199,1,12,44142.10
136200,3,9,21464.42
136201,4,20,26674.00
136202,3,23,22756.59
136203,1,20,23882.30
136204,4,12,18135.39
136205,1,12,22317.00
136206,4,12,36370.80
136207,3,5,43298.98
136208,1,20,250.00
136209,3,19,29504.00
136210,1,12,14870.05
136211,1,5,38421.56
136212,1,5,22317.02
136213,1,3,31470.14
136214,4,5,20618.50
136215,2,3,37497.60
136216,1,3,20870.13
136217,4,3,41389.60
136218,2,20,28919.76
136219,2,5,17003.94
136220,1,20,30496.91
136221,4,3,38213.52
136222,4,9,20652.10
136223,3,12,29346.60
136224,4,6,33882.42
136225,4,5,16009.00
136226,3,3,17862.40
136227,2,20,39909.84
136228,4,3,14383.74
136229,2,21,50400.00
136230,4,20,125.00
136231,3,5,29965.00
136232,2,20,42120.52
136233,1,5,18625.40
136234,4,20,250.00
136235,3,20,13583.13
136236,2,12,52114.94
136237,1,12,54042.31
136238,1,5,141432.80
136239,4,5,25595.88
136240,3,5,23521.35
136241,4,5,10713.50
136242,2,5,32960.20
136243,4,5,26738.86
136244,4,20,20457.47
136245,4,20,19430.57
136246,3,3,20826.20
136247,4,23,11392.00
136248,1,5,16590.50
136249,1,5,18122.50
136250,3,5,15907.72
136251,4,9,26408.44
136252,3,9,10885.80
136253,3,9,21667.90
136254,4,5,413.10
136255,1,19,15511.16
136256,3,0,19366.42
136257,2,5,118591.68
136258,2,12,33789.06
136259,4,9,11101.19
136260,1,3,35859.38
136261,1,3,22994.80
136262,1,20,250.00
136263,3,8,16907.53
136264,4,3,61350.42
136265,1,5,19605.27
136266,2,3,27983.20
136267,2,5,54142.18
136268,1,16,10546.44
136269,2,20,250.00
136270,3,5,61000.00
136271,4,1,69248.46
136272,1,5,35627.48
136273,1,20,16229.02
136274,3,5,32575.24
136275,1,5,0.00
136276,3,3,34739.58
136277,1,5,18296.00
136278,1,3,20084.61
136279,3,12,20971.46
136280,1,5,43656.16
136281,2,5,16997.78
136282,1,20,17795.20
136283,1,12,7155.12
136284,4,5,26621.08
136285,4,3,18312.70
136286,1,3,33421.28
136287,2,3,35907.20
136288,2,14,36525.48
136289,4,5,50478.40
136290,2,8,13263.19
136291,3,5,13586.76
136292,4,3,37757.60
136293,4,5,44538.80
136294,2,3,36806.02
136295,4,3,40529.54
136296,1,3,31988.00
136297,1,19,43267.20
136298,3,5,12393.20
136299,3,9,19920.40
136300,4,9,17146.50
136301,2,3,30363.52
136302,2,3,37792.90
136303,4,20,9137.22
136304,2,5,20684.64
136305,1,20,19055.20
136306,2,5,19824.24
136307,3,3,22397.86
136308,3,3,39298.58
136309,1,23,58846.20
136310,3,23,23288.62
136311,3,3,23985.60
136312,2,5,50228.34
136313,4,21,3333.60
136314,1,5,21813.10
136315,2,9,23763.52
136316,4,23,30669.02
136317,1,3,20870.15
136318,4,3,3752.28
136319,4,3,21415.10
136320,2,5,25010.12
136321,4,20,41219.10
136322,3,3,23115.60
136323,1,1,56952.86
136324,4,12,32435.04
136325,3,20,250.00
136326,3,1,18716.94
136327,4,3,36517.62
136328,2,20,29528.80
136329,2,20,38203.20
136330,1,3,35859.36
136331,1,3,27071.60
136332,1,3,19948.80
136333,1,3,31887.96
136334,2,8,5766.80
136335,3,5,10323.51
136336,2,19,76763.54
136337,4,5,11454.21
136338,4,17,19463.97
136339,3,5,40574.76
136340,3,5,17827.40
136341,3,9,11195.48
136342,4,3,21415.10
136343,1,3,34479.18
136344,1,12,47468.00
136345,1,3,30812.06
136346,4,3,29265.85
136347,4,9,28596.40
136348,1,5,14338.28
136349,1,9,24948.96
136350,1,5,24127.07
136351,4,9,11793.60
136352,3,5,33280.42
136353,2,1,60529.26
136354,4,3,20584.78
136355,3,12,13358.96
136356,4,21,25979.37
136357,4,3,48599.10
136358,2,5,6378.94
136359,3,9,20306.64
136360,2,5,125267.80
136361,1,5,44120.02
136362,1,5,25133.86
136363,4,3,34152.78
136364,2,3,37974.76
136365,3,1,57899.60
136366,4,3,41372.80
136367,1,3,36796.64
136368,1,9,16720.38
136369,4,3,38977.16
136370,2,3,37080.94
136371,4,5,29037.40
136372,3,6,24510.76
136373,2,3,36517.60
136374,2,3,37339.46
136375,4,3,19009.48
136376,4,3,36517.62
136377,1,3,27071.68
136378,1,5,34526.40
136379,4,5,26941.03
136380,1,3,42437.02
136381,4,23,2848.00
136382,3,5,23214.24
136383,4,19,38381.77
136384,4,3,19553.80
136385,1,3,24677.19
136386,3,3,33280.72
136387,2,5,50210.96
136388,3,12,14389.25
136389,1,5,45779.40
136390,1,5,21010.25
136391,2,3,40529.56
136392,4,3,15863.40
136393,4,5,135674.00
136394,2,3,31841.60
136395,1,12,39869.18
136396,1,5,40253.38
136397,4,5,9859.94
136398,4,3,40529.48
136399,3,20,25497.60
136400,4,5,10261.54
136401,2,20,30667.44
136402,3,5,24271.20
136403,1,3,20870.15
136404,2,3,31605.12
136405,1,5,51750.17
136406,3,9,26250.02
136407,1,12,18081.28
136408,2,3,36039.28
136409,3,5,92473.20
136410,2,12,61040.00
136411,2,5,39205.66
136412,2,5,20770.78
136413,3,21,29465.52
136414,4,5,47733.28
136415,2,21,50876.60
136416,1,5,15016.98
136417,4,3,21415.10
136418,3,9,18161.80
136419,3,5,23672.70
136420,2,20,19931.00
136421,3,5,22150.60
136422,3,3,31300.80
136423,1,5,96872.70
136424,1,3,29101.10
136425,2,20,48016.66
136426,3,5,8359.95
136427,2,3,34990.94
136428,1,3,30828.82
136429,1,3,37358.94
136430,4,5,48292.62
136431,2,3,32687.66
136432,4,3,19803.00
136433,3,5,106653.60
136434,4,5,23273.64
136435,3,23,18887.36
136436,4,8,46399.24
136437,4,5,21032.40
136438,3,5,9868.83
136439,3,3,21657.20
136440,2,20,39230.28
136441,2,12,52649.60
136442,1,3,24071.82
136443,3,12,41532.80
136444,1,3,26032.88
136445,1,20,17948.00
136446,3,3,20826.20
136447,3,5,10109.54
136448,4,3,40406.00
136449,2,5,54142.12
136450,3,5,13551.46
136451,4,5,17294.19
136452,2,13,37366.16
136453,3,5,30130.60
136454,3,20,250.00
136455,4,5,19936.52
136456,2,3,35117.60
136457,1,5,33668.54
136458,4,3,20590.50
136459,3,3,32140.80
136460,4,3,15036.22
136461,1,9,21394.80
136462,3,12,29097.28
136463,1,3,25660.02
136464,2,13,12456.00
136465,4,12,15785.94
136466,3,3,35199.42
136467,4,5,17887.64
136468,1,3,35859.36
136469,1,3,1935.59
136470,3,9,31513.26
136471,1,22,4653.56
136472,2,3,40373.32
136473,1,20,25750.26
136474,3,9,13782.60
136475,4,20,41277.16
136476,2,20,16436.00
136477,1,20,32281.98
136478,3,3,30100.80
136479,2,12,60638.68
136480,3,5,24197.54
136481,4,20,27974.14
136482,2,3,29694.88
136483,2,20,34411.64
136484,3,5,19221.60
136485,1,20,27700.00
136486,4,12,33405.43
136487,4,23,19484.60
136488,3,5,4411.63
136489,1,20,39865.70
136490,2,7,52306.28
136491,3,1,24079.17
136492,2,3,36517.60
136493,3,3,31300.80
136494,4,3,37974.80
136495,4,9,15969.93
136496,2,3,36850.52
136497,3,5,18161.84
136498,1,17,44270.40
136499,2,3,34615.92
136500,3,5,38438.40
136501,2,3,25291.36
136502,4,5,49054.60
136503,3,3,30282.20
136504,3,3,23009.22
136505,2,5,33789.10
136506,1,3,43606.88
136507,1,3,32970.76
136508,4,20,18119.22
136509,1,9,24301.38
136510,2,5,1204.32
136511,1,1,30980.68
136512,4,5,23505.90
136513,2,20,250.00
136514,3,3,23416.64
136515,3,5,30226.70
136516,4,5,8103.82
136517,4,3,18228.19
136518,4,3,22786.96
136519,2,5,26862.56
136520,2,23,63185.22
136521,4,20,55525.12
136522,4,20,32889.92
136523,1,3,31887.94
136524,3,3,30890.82
136525,3,9,49616.00
136526,1,3,36496.32
136527,3,20,24445.22
136528,2,5,50157.80
136529,3,5,29226.00
136530,2,9,29398.16
136531,1,3,30871.15
136532,4,20,22420.28
136533,1,12,32657.36
136534,3,20,24323.40
136535,1,13,30520.28
136536,4,5,23277.80
136537,4,19,51170.40
136538,4,5,95236.40
136539,2,9,30625.26
136540,4,0,43273.58
136541,3,3,25914.60
136542,3,21,49856.58
136543,1,9,20294.00
136544,2,3,35907.20
136545,1,5,23408.37
136546,2,20,41506.08
136547,3,5,3216.63
136548,4,3,14688.60
136549,3,3,35199.46
136550,3,3,33844.82
136551,2,3,39854.08
136552,4,3,61656.42
136553,2,3,46712.70
136554,3,19,25728.00
136555,4,3,13591.84
136556,3,6,19600.83
136557,2,19,52920.00
136558,2,9,31449.60
136559,2,3,38829.08
136560,3,3,32498.92
136561,2,3,37974.74
136562,2,5,52564.50
136563,2,3,42451.22
136564,4,19,25743.20
136565,1,3,34479.14
136566,2,3,35117.60
136567,2,20,250.00
136568,1,9,31801.50
136569,2,3,35907.20
136570,4,20,21496.52
136571,2,20,49283.28
136572,1,5,17121.40
136573,3,5,12499.19
136574,1,5,25751.38
136575,1,8,6333.76
136576,4,20,41014.40
136577,3,5,101716.48
136578,4,19,50478.40
136579,4,5,19861.60
136580,2,20,29510.86
136581,1,20,9420.30
136582,2,5,43248.34
136583,2,3,36039.38
136584,3,3,33408.98
136585,1,12,42113.68
136586,2,5,114703.64
136587,1,5,16714.80
136588,4,5,22940.41
136589,4,3,20325.89
136590,1,5,14176.02
136591,1,3,40457.00
136592,2,23,38933.94
136593,2,20,41449.22
136594,1,3,29101.16
136595,4,20,42779.60
136596,4,12,49210.78
136597,1,3,25034.80
136598,4,5,13353.20
136599,4,12,33882.54
136600,4,5,31222.43
136601,1,1,31852.70
136602,4,5,39163.60
136603,2,5,51151.72
136604,1,3,29880.04
136605,1,5,44449.62
136606,4,5,11931.61
136607,1,3,33444.82
136608,2,6,32880.92
136609,3,9,13854.53
136610,1,5,112308.00
136611,4,5,10843.48
136612,3,3,22879.60
136613,3,3,25093.40
136614,1,5,24488.10
136615,2,5,51224.78
136616,4,20,250.00
136617,3,9,21785.92
136618,3,3,20497.09
136619,2,3,50258.00
136620,3,5,53262.24
136621,1,17,40875.66
136622,2,3,41065.94
136623,4,5,53846.17
136624,2,5,48169.84
136625,1,19,36000.00
136626,3,3,33844.80
136627,2,5,29698.20
136628,4,3,19043.50
136629,2,5,50925.78
136630,2,8,30315.80
136631,4,9,15873.77
136632,1,9,20294.00
136633,2,5,39933.06
136634,2,8,4880.00
136635,3,3,22237.60
136636,4,12,43900.92
136637,4,9,36339.54
136638,2,3,31000.40
136639,2,3,37724.44
136640,4,9,15969.80
136641,4,3,39485.60
136642,4,5,17827.59
136643,4,20,24577.36
136644,2,5,26700.80
136645,1,9,22205.74
136646,1,5,35043.52
136647,3,3,20231.42
136648,4,5,11648.00
136649,4,5,20074.82
136650,4,8,22752.80
136651,3,5,28613.59
136652,1,23,28399.23
136653,1,5,12039.85
136654,3,5,45357.66
136655,4,5,20980.38
136656,4,5,21071.86
136657,4,5,11067.68
136658,1,9,28116.87
136659,1,3,24454.28
136660,4,3,24384.74
136661,1,3,28459.16
136662,3,3,20826.20
136663,1,14,0.00
136664,1,12,26882.06
136665,4,3,45684.80
136666,2,12,37635.32
136667,2,5,39615.82
136668,3,20,30130.68
136669,4,5,24079.12
136670,4,5,47302.98
136671,1,20,16430.25
136672,1,9,9624.35
136673,2,3,28990.70
136674,1,3,29242.31
136675,1,20,27966.70
136676,2,20,43961.40
136677,4,12,45940.08
136678,3,23,65262.89
136679,2,20,70024.78
136680,4,3,14592.20
136681,3,5,26244.54
136682,1,3,28166.24
136683,2,3,37339.48
136684,1,23,16772.36
136685,1,20,2062.80
136686,4,3,12127.86
136687,1,5,53844.80
136688,3,20,36851.64
136689,2,5,22031.80
136690,4,5,50026.20
136691,4,8,17060.41
136692,4,20,34616.16
136693,4,21,27163.86
136694,3,12,57911.24
136695,2,5,49194.74
136696,3,5,35346.60
136697,1,5,24969.01
136698,2,6,28742.44
136699,4,5,18410.00
136700,2,5,32673.94
136701,4,19,54992.00
136702,2,9,30625.04
136703,2,9,32880.84
136704,1,5,35932.00
136705,2,3,36850.54
136706,3,9,18161.94
136707,3,9,24511.22
136708,1,3,20870.13
136709,2,23,34679.44
136710,4,19,50478.40
136711,4,20,23743.90
136712,4,5,60188.36
136713,3,3,33408.98
136714,1,5,19343.33
136715,2,8,6722.12
136716,4,5,173142.16
136717,1,5,113461.98
136718,3,20,23996.16
136719,2,5,4992.08
136720,2,9,18368.00
136721,2,20,12222.72
136722,4,17,24629.47
136723,4,5,87673.60
136724,3,9,24510.14
136725,1,6,20322.32
136726,2,3,30742.86
136727,1,3,22800.36
136728,3,3,24036.00
136729,2,9,28893.74
136730,2,5,29689.80
136731,1,3,29485.50
136732,1,3,20870.10
136733,1,3,34035.32
136734,4,5,26189.42
136735,4,5,26068.27
136736,4,14,30800.00
136737,2,1,50416.86
136738,3,5,16084.82
136739,2,5,45928.34
136740,1,3,28148.72
136741,4,8,13659.58
136742,4,5,42646.38
136743,3,23,32408.20
136744,2,3,34526.68
136745,3,3,40089.32
136746,3,1,37366.40
136747,3,20,21740.18
136748,4,3,20560.21
136749,1,5,43610.44
136750,4,1,12087.07
136751,4,3,26507.32
136752,4,5,26343.05
136753,1,9,20769.79
136754,2,3,29275.68
136755,2,5,38014.20
136756,2,5,32673.94
136757,1,19,14914.72
136758,1,9,25234.40
136759,2,9,31313.80
136760,2,3,31435.48
136761,1,3,31887.96
136762,4,12,45940.10
136763,4,5,16255.46
136764,1,20,35993.40
136765,4,21,51632.00
136766,1,8,394.52
136767,2,3,37872.92
136768,3,5,22581.60
136769,1,1,44213.26
136770,3,5,26801.40
136771,2,5,0.00
136772,3,5,18598.29
136773,3,1,50740.80
136774,3,6,63764.74
136775,2,5,42307.18
136776,1,1,29599.65
136777,1,3,25691.89
136778,3,20,22881.60
136779,2,5,0.00
136780,3,5,16683.00
136781,1,8,36243.72
136782,4,1,32744.41
136783,2,3,41990.12
136784,4,20,62586.84
136785,2,3,32256.00
136786,1,3,25234.80
136787,2,3,38394.72
136788,1,9,4803.00
136789,2,20,28846.68
136790,3,5,8485.18
136791,2,12,24359.02
136792,4,5,27504.64
136793,2,3,46822.72
136794,3,12,19597.82
136795,4,3,36039.32
136796,1,9,19414.68
136797,4,20,125.00
136798,2,3,40373.36
136799,1,5,17965.47
136800,1,12,50145.65
136801,3,3,22806.75
136802,2,3,21423.64
136803,4,12,49759.32
136804,2,3,39260.46
136805,1,0,37925.65
136806,3,5,29550.52
136807,2,16,51205.00
136808,1,9,26742.10
136809,1,3,29311.92
136810,4,3,18116.62
136811,4,5,21402.32
136812,1,5,39608.56
136813,4,3,16821.00
136814,1,20,23243.18
136815,3,5,12692.30
136816,3,5,18147.40
136817,3,5,15707.28
136818,4,9,18458.97
136819,2,5,23244.80
136820,2,20,29414.82
136821,2,3,28857.42
136822,4,20,63365.26
136823,1,23,17383.53
136824,3,15,24928.16
136825,4,12,45834.50
