,Fiscal Quarter,Bureau,Base Pay
90896,2,5,24464.00
90897,1,15,56245.76
90898,3,9,18019.32
90899,2,5,25244.86
90900,1,5,97043.20
90901,2,3,36517.60
90902,1,9,51000.00
90903,2,3,33766.76
90904,1,3,31470.06
90905,1,9,0.00
90906,1,5,34756.17
90907,4,5,24266.08
90908,1,12,50151.36
90909,1,23,23101.02
90910,3,20,250.00
90911,3,3,23838.74
90912,4,21,28497.00
90913,3,3,23416.60
90914,4,20,26016.88
90915,4,5,93546.40
90916,2,5,48540.80
90917,2,3,41990.14
90918,1,12,23850.36
90919,2,3,39186.56
90920,3,5,23074.64
90921,2,9,29745.08
90922,4,20,125.00
90923,1,1,51691.94
90924,2,19,16673.40
90925,4,3,41065.96
90926,2,3,38340.74
90927,1,12,35263.82
90928,2,20,52045.28
90929,3,5,23996.15
90930,4,20,22308.30
90931,2,3,20438.00
90932,2,5,20889.68
90933,2,5,56300.00
90934,3,20,23265.39
90935,4,5,15678.22
90936,3,3,24786.72
90937,1,20,19103.20
90938,2,3,32909.76
90939,1,20,250.00
90940,1,5,16594.17
90941,1,5,24209.80
90942,3,12,35968.38
90943,2,5,52861.10
90944,4,3,20307.68
90945,3,8,16907.53
90946,1,3,25034.80
90947,4,12,32650.16
90948,4,5,18422.82
90949,4,5,15295.88
90950,1,23,22295.20
90951,2,19,54040.04
90952,4,5,24506.78
90953,3,3,25295.02
90954,4,3,43664.42
90955,2,5,50025.98
90956,1,19,33650.20
90957,4,9,23784.38
90958,2,5,33637.82
90959,2,1,60529.24
90960,2,20,250.00
90961,3,5,27175.30
90962,2,3,41065.98
90963,2,3,34952.56
90964,4,9,16446.50
90965,2,20,48228.96
90966,3,20,24634.60
90967,4,3,20590.50
90968,4,5,40139.84
90969,2,20,31105.06
90970,3,20,14505.07
90971,3,3,52957.34
90972,4,1,49794.40
90973,1,5,32523.53
90974,1,5,43990.88
90975,1,3,33444.80
90976,2,5,30227.50
90977,3,9,13782.54
90978,1,9,21209.77
90979,3,0,18073.41
90980,3,9,14760.12
90981,1,3,27507.85
90982,3,5,19343.46
90983,3,5,15377.62
90984,1,3,35859.38
90985,3,9,12326.36
90986,1,5,121342.00
90987,1,12,47468.00
90988,4,12,25903.16
90989,3,9,15743.36
90990,1,3,34458.14
90991,1,5,18446.40
90992,1,20,22148.34
90993,4,3,21415.10
90994,3,3,21373.20
90995,2,5,44140.62
90996,2,5,50291.42
90997,4,9,17146.50
90998,4,3,47764.66
90999,4,1,59197.60
91000,4,20,30517.66
91001,3,16,36374.78
91002,3,20,40852.32
91003,1,5,29894.80
91004,2,19,20921.60
91005,1,3,0.00
91006,4,3,26041.68
91007,4,3,21135.10
91008,3,5,10945.95
91009,1,20,250.00
91010,3,20,250.00
91011,2,19,50478.40
91012,4,5,14386.38
91013,4,5,53200.00
91014,2,3,37497.60
91015,4,20,38670.04
91016,1,3,32743.14
91017,1,20,23106.64
91018,1,6,19030.64
91019,3,3,7932.74
91020,2,20,0.00
91021,2,3,40358.96
91022,3,3,30100.80
91023,4,9,36520.82
91024,2,3,51061.92
91025,2,5,47864.52
91026,2,3,34615.96
91027,1,5,36010.49
91028,2,21,50400.00
91029,4,5,33226.30
91030,1,5,29373.48
91031,3,3,23720.64
91032,2,12,0.00
91033,4,0,35799.66
91034,1,3,25034.80
91035,2,1,24267.12
91036,2,9,23125.18
91037,1,20,37542.98
91038,2,3,36850.52
91039,3,3,24148.82
91040,4,5,10068.06
91041,2,5,30360.22
91042,1,3,36796.68
91043,1,5,34847.87
91044,2,20,39230.30
91045,4,5,22065.62
91046,1,12,36442.35
91047,2,5,20213.80
91048,2,1,43713.48
91049,2,20,33114.10
91050,1,5,104755.10
91051,1,20,31722.82
91052,2,5,0.00
91053,3,9,15066.32
91054,2,22,34576.72
91055,3,20,49864.06
91056,1,12,20385.57
91057,2,5,55595.08
91058,3,5,24271.20
91059,1,3,23187.50
91060,1,5,27809.28
91061,2,20,42504.54
91062,3,3,18777.69
91063,4,9,29167.62
91064,1,5,19447.00
91065,4,20,16166.21
91066,1,20,22099.73
91067,2,3,43087.64
91068,4,3,23406.10
91069,2,3,3340.88
91070,3,5,18222.92
91071,2,23,35719.82
91072,2,5,41374.18
91073,4,3,39485.62
91074,4,3,39485.60
91075,3,5,18323.44
91076,3,3,28432.02
91077,3,5,7964.41
91078,2,3,20518.40
91079,1,3,25034.80
91080,2,5,159051.20
91081,2,12,60011.00
91082,3,3,34739.60
91083,3,20,24791.68
91084,2,3,40821.56
91085,3,9,28183.28
91086,1,20,27473.18
91087,2,3,33551.00
91088,1,9,40672.72
91089,1,9,0.00
91090,1,3,6148.58
91091,1,6,38334.66
91092,1,3,31887.98
91093,4,8,10737.04
91094,4,5,23784.39
91095,4,19,12690.30
91096,4,5,17037.92
91097,1,5,15022.68
91098,4,3,36039.36
91099,2,20,22701.10
91100,2,20,40112.80
91101,3,9,13412.40
91102,1,5,21832.22
91103,3,20,36851.62
91104,4,20,13718.92
91105,4,3,38765.76
91106,1,12,58827.54
91107,1,5,39646.08
91108,4,3,39372.88
91109,2,12,36624.00
91110,3,3,43149.76
91111,3,1,22938.51
91112,4,1,9940.80
91113,3,5,4364.06
91114,1,5,25870.28
91115,2,20,208.24
91116,3,23,22784.00
91117,4,19,25816.00
91118,4,12,33045.60
91119,4,9,16280.38
91120,1,1,40971.51
91121,1,3,22994.80
91122,2,5,27354.90
91123,1,3,49652.08
91124,2,20,33145.00
91125,3,9,25178.84
91126,3,5,16031.52
91127,1,20,1642.94
91128,4,3,19805.78
91129,2,19,50478.40
91130,3,12,21825.28
91131,4,5,21068.48
91132,1,20,35993.42
91133,2,20,30293.12
91134,4,3,24908.21
91135,4,20,23748.26
91136,3,5,95806.40
91137,1,5,15827.18
91138,3,5,53186.24
91139,3,12,21393.92
91140,2,12,26719.82
91141,4,9,30289.36
91142,2,5,33637.94
91143,3,5,23996.17
91144,4,5,24696.97
91145,3,5,34217.28
91146,1,12,30661.06
91147,2,9,22899.76
91148,4,5,34617.48
91149,3,5,31923.60
91150,3,12,20151.06
91151,1,5,56023.88
91152,4,7,28322.44
91153,4,5,26583.68
91154,1,19,35961.60
91155,2,23,24513.26
91156,1,5,9075.72
91157,2,3,38517.28
91158,1,5,21185.76
91159,1,5,34672.00
91160,2,5,32384.80
91161,2,5,39047.40
91162,4,22,35267.62
91163,4,8,7273.82
91164,3,3,16424.02
91165,1,5,41043.50
91166,1,20,17948.00
91167,4,5,50480.90
91168,3,9,26250.00
91169,3,12,26975.02
91170,3,3,30890.82
91171,2,20,250.00
91172,2,5,55503.30
91173,4,3,31075.52
91174,1,23,28452.94
91175,4,5,48530.80
91176,2,12,55532.90
91177,4,3,40529.48
91178,4,19,54040.00
91179,3,3,33844.80
91180,1,5,37747.80
91181,4,3,20253.26
91182,1,5,21187.16
91183,2,5,26878.02
91184,2,5,115603.60
91185,4,5,53702.40
91186,1,12,7155.12
91187,1,9,0.00
91188,3,20,29071.60
91189,2,7,26369.24
91190,1,3,30338.32
91191,3,20,23742.72
91192,1,3,25034.82
91193,3,20,16200.96
91194,1,12,21652.33
91195,4,10,32202.74
91196,3,3,32140.80
91197,2,12,0.00
91198,1,9,21832.30
91199,2,5,20234.00
91200,2,9,17616.46
91201,4,7,28269.22
91202,3,3,38192.58
91203,2,3,37339.48
91204,4,6,27572.74
91205,3,5,99346.56
91206,3,1,16200.96
91207,4,23,100397.74
91208,3,3,24354.40
91209,1,5,35658.61
91210,3,6,28969.46
91211,3,5,42450.94
91212,2,9,29168.00
91213,4,5,85122.04
91214,3,5,22442.36
91215,1,5,7018.96
91216,1,20,22243.06
91217,1,11,16452.00
91218,2,9,29824.24
91219,4,3,0.00
91220,3,5,32657.54
91221,1,5,25932.60
91222,1,3,21916.15
91223,2,5,39954.46
91224,4,3,31607.40
91225,1,5,7568.35
91226,3,3,24036.00
91227,4,20,20002.57
91228,2,3,36517.60
91229,1,3,27719.72
91230,4,3,6694.40
91231,3,20,41255.20
91232,4,12,71608.36
91233,3,17,34838.66
91234,3,1,32131.47
91235,1,3,25521.42
91236,2,5,32253.22
91237,1,12,38691.20
91238,3,5,135735.50
91239,2,5,53795.94
91240,4,5,20725.14
91241,1,20,250.00
91242,4,5,90004.94
91243,2,3,35474.24
91244,3,3,30890.84
91245,2,5,32165.24
91246,3,20,20976.96
91247,4,3,18626.98
91248,3,5,32084.81
91249,3,9,20800.26
91250,1,3,33160.16
91251,1,3,34795.70
91252,2,3,34679.46
91253,3,12,20151.05
91254,3,23,16693.32
91255,4,8,15389.34
91256,1,1,33040.81
91257,2,3,41388.02
91258,3,1,53279.38
91259,1,3,31887.96
91260,4,3,46096.82
91261,1,5,35785.64
91262,3,1,35107.04
91263,4,3,20591.24
91264,4,20,46265.98
91265,4,5,39415.56
91266,4,5,26738.82
91267,3,5,66169.40
91268,1,5,31534.10
91269,4,9,14087.40
91270,4,17,55802.76
91271,2,3,35117.60
91272,1,3,19948.80
91273,2,3,41065.98
91274,4,12,30690.66
91275,3,5,24868.46
91276,3,5,42852.76
91277,4,7,3484.00
91278,1,5,26090.40
91279,4,5,22732.93
91280,3,3,34739.64
91281,2,3,11992.80
91282,2,3,41065.94
91283,4,9,13544.84
91284,3,20,33291.22
91285,1,3,26731.51
91286,2,5,26030.30
91287,2,3,69906.06
91288,1,20,29847.20
91289,4,5,28866.60
91290,1,12,46763.16
91291,4,5,21101.37
91292,2,3,34679.58
91293,3,3,20826.20
91294,1,23,26551.05
91295,1,12,57953.38
91296,2,5,26426.02
91297,1,20,33556.43
91298,3,20,16884.00
91299,1,5,31438.40
91300,4,5,43994.02
91301,3,3,23720.64
91302,1,23,29589.06
91303,4,20,37981.84
91304,1,9,26751.56
91305,1,5,15419.00
91306,4,3,19043.50
91307,4,12,35822.04
91308,2,9,26700.80
91309,4,5,45700.90
91310,3,3,19865.62
91311,4,21,25816.00
91312,1,5,15496.50
91313,4,19,50478.40
91314,1,9,21172.94
91315,4,3,35117.60
91316,2,20,25971.68
91317,2,12,29879.32
91318,3,3,21373.18
91319,3,3,22521.00
91320,2,20,35219.56
91321,2,5,51806.00
91322,2,3,42834.42
91323,4,20,25888.19
91324,1,3,31887.92
91325,3,3,38344.00
91326,3,3,18585.18
91327,3,12,47437.44
91328,1,9,25461.54
91329,4,5,24976.34
91330,3,18,15993.94
91331,2,19,50478.42
91332,3,19,43560.00
91333,3,5,43147.32
91334,3,20,29670.80
91335,1,1,21832.25
91336,4,5,84243.60
91337,2,3,37339.46
91338,4,3,37757.62
91339,3,8,17907.26
91340,1,12,36508.84
91341,2,19,22300.32
91342,1,5,25206.84
91343,4,12,72828.00
91344,2,5,6400.00
91345,4,8,31774.58
91346,2,6,56864.78
91347,1,5,95759.80
91348,3,3,23171.99
91349,2,20,28756.34
91350,2,3,41441.24
91351,1,3,35390.74
91352,2,3,35907.20
91353,3,20,26645.05
91354,4,5,50460.38
91355,1,9,18128.42
91356,4,3,39460.54
91357,2,5,25963.78
91358,4,3,41066.00
91359,2,20,4035.18
91360,4,3,20590.50
91361,1,5,90782.00
91362,1,5,25202.36
91363,2,3,44646.14
91364,4,3,33551.02
91365,3,5,22405.68
91366,4,21,30660.84
91367,4,1,59197.60
91368,3,9,24065.86
91369,4,12,34743.52
91370,2,5,24089.84
91371,3,3,30376.02
91372,4,1,34351.02
91373,4,5,18020.14
91374,4,3,45684.80
91375,4,12,46865.24
91376,2,9,23763.52
91377,1,6,22316.76
91378,4,1,32744.38
91379,3,5,17941.62
91380,1,3,26731.52
91381,4,5,15811.20
91382,4,5,26130.07
91383,2,8,1738.37
91384,3,5,17493.05
91385,4,20,17587.09
91386,4,1,64520.90
91387,1,9,26089.70
91388,4,3,26041.42
91389,3,20,15186.60
91390,1,5,23216.66
91391,1,9,23440.29
91392,3,3,24467.60
91393,1,23,8536.40
91394,2,5,33713.12
91395,3,5,41092.58
91396,2,20,36938.12
91397,3,3,32140.80
91398,4,5,48049.40
91399,2,3,25891.08
91400,1,20,750.00
91401,3,3,45581.12
91402,3,3,33409.06
91403,1,20,24591.80
91404,1,20,20386.29
91405,2,13,35982.36
91406,2,3,26182.94
91407,4,5,34012.20
91408,2,14,52820.34
91409,3,3,36119.04
91410,4,3,39485.62
91411,4,5,75042.80
91412,2,3,36517.60
91413,2,5,36145.36
91414,2,3,30742.84
91415,4,5,34117.09
91416,3,5,7687.45
91417,1,1,31852.72
91418,3,5,29667.60
91419,4,3,22769.60
91420,4,22,43487.30
91421,1,20,139.74
91422,2,3,36517.60
91423,4,3,27983.20
91424,1,12,24970.16
91425,3,12,57911.22
91426,2,21,38082.74
91427,3,3,26074.56
91428,4,8,19639.21
91429,1,3,24924.55
91430,2,19,35205.14
91431,1,5,15024.98
91432,1,5,30439.27
91433,4,3,38977.10
91434,4,5,17929.06
91435,3,5,28672.17
91436,1,3,33365.80
91437,1,5,32413.18
91438,1,20,250.00
91439,3,12,32960.20
91440,3,3,36741.50
91441,1,19,43267.22
91442,2,8,1119.82
91443,4,7,23905.14
91444,4,20,125.00
91445,3,5,6373.00
91446,4,3,21134.97
91447,4,20,74712.96
91448,4,9,28596.42
91449,2,3,29275.62
91450,3,9,17298.58
91451,2,9,22725.22
91452,2,3,31435.50
91453,2,3,47343.10
91454,4,20,32239.20
91455,2,12,56358.40
91456,3,5,11866.34
91457,3,9,48636.26
91458,4,3,60482.38
91459,3,5,115072.48
91460,2,22,45946.88
91461,4,19,25396.00
91462,3,3,23985.60
91463,4,20,22420.27
91464,2,20,44331.22
91465,2,17,29177.40
91466,4,12,29313.48
91467,1,3,13322.56
91468,2,9,35397.68
91469,1,3,12917.75
91470,2,3,38977.12
91471,1,5,45122.22
91472,3,20,24753.60
91473,4,3,17113.03
91474,3,9,17582.59
91475,1,20,37543.00
91476,2,6,44738.40
91477,1,3,29880.02
91478,4,1,58212.00
91479,4,1,41808.86
91480,4,12,21267.54
91481,1,20,34255.68
91482,4,12,43900.96
91483,2,16,37692.34
91484,3,5,16239.13
91485,1,3,2004.75
91486,3,13,29958.82
91487,2,9,31205.36
91488,1,23,28024.00
91489,3,20,250.00
91490,1,6,28734.18
91491,4,5,54738.60
91492,4,8,22752.80
91493,3,9,18161.84
91494,2,9,26695.24
91495,4,22,22547.96
91496,3,3,25589.85
91497,2,5,29057.88
91498,1,6,42962.31
91499,3,3,25914.56
91500,4,5,66757.62
91501,4,12,42417.72
91502,1,3,32743.14
91503,2,5,40887.00
91504,2,23,55887.42
91505,3,5,20797.24
91506,2,3,32852.74
91507,1,3,18949.34
91508,2,3,35117.60
91509,3,5,0.00
91510,3,7,24615.35
91511,4,6,32891.02
91512,2,3,37974.78
91513,1,20,250.00
91514,2,3,29275.68
91515,2,20,250.00
91516,2,20,40112.80
91517,2,5,27073.20
91518,3,5,13791.64
91519,3,5,29667.60
91520,2,19,20927.44
91521,1,5,20186.40
91522,2,3,29275.62
91523,1,12,55687.60
91524,2,8,31104.70
91525,1,9,18493.67
91526,2,20,61974.06
91527,1,5,15513.89
91528,4,3,37497.60
91529,1,12,46300.00
91530,2,20,53896.74
91531,4,0,17780.00
91532,1,5,24158.58
91533,4,5,38774.40
91534,2,21,71239.56
91535,4,5,0.00
91536,2,3,38554.42
91537,2,3,59550.12
91538,3,5,39686.40
91539,4,3,31206.56
91540,1,12,44506.12
91541,3,5,13143.13
91542,4,3,21415.10
91543,1,17,8234.24
91544,1,3,26731.52
91545,1,3,26845.52
91546,1,20,28296.40
91547,4,5,16500.65
91548,1,3,0.00
91549,3,3,31300.80
91550,1,20,41929.60
91551,4,5,19361.30
91552,2,5,25408.10
91553,1,8,18005.05
91554,1,12,13254.98
91555,4,3,16821.00
91556,2,20,4905.36
91557,3,17,45353.32
91558,3,5,30572.80
91559,3,3,39310.04
91560,3,5,19839.67
91561,1,7,56006.36
91562,4,5,33364.00
91563,1,20,37543.00
91564,3,3,27005.48
91565,4,20,28617.90
91566,4,12,33122.76
91567,4,5,17614.72
91568,1,5,14932.52
91569,3,5,100114.56
91570,2,5,31239.98
91571,2,5,0.00
91572,3,5,29582.68
91573,4,5,47334.44
91574,3,5,27407.54
91575,4,3,22725.10
91576,3,5,11588.29
91577,4,3,19554.53
91578,4,20,25760.57
91579,4,3,20325.88
91580,2,3,40373.34
91581,2,23,61430.32
91582,4,5,26433.59
91583,3,3,21094.00
91584,4,23,31372.58
91585,2,3,31391.34
91586,4,5,28660.82
91587,4,20,17118.81
91588,1,3,26032.89
91589,1,3,26731.52
91590,1,9,19034.63
91591,4,20,11254.08
91592,3,17,39839.02
91593,4,23,25928.00
91594,3,3,19249.75
91595,1,1,41991.17
91596,3,5,12328.73
91597,1,12,21885.04
91598,1,5,88414.30
91599,1,9,22578.38
91600,1,20,24853.52
91601,4,14,1953.43
91602,2,5,55431.52
91603,3,3,28327.00
91604,2,3,26531.14
91605,2,20,42810.14
91606,4,5,17145.03
91607,2,3,38394.72
91608,1,5,37800.07
91609,3,19,13225.20
91610,3,5,64285.61
91611,4,12,27639.19
91612,4,5,7386.75
91613,4,12,7852.80
91614,3,9,21796.80
91615,4,20,27254.60
91616,2,3,42451.22
91617,2,3,33216.56
91618,4,20,25630.06
91619,3,5,17119.60
91620,2,5,27421.68
91621,4,23,24755.86
91622,4,3,35117.60
91623,3,3,19129.60
91624,1,20,30496.90
91625,1,3,22043.87
91626,3,3,31300.80
91627,1,3,24783.96
91628,4,6,16265.81
91629,3,12,39248.60
91630,3,9,18161.84
91631,4,19,25816.00
91632,4,3,19553.80
91633,2,20,40112.80
91634,2,5,18116.00
91635,4,23,10172.40
91636,4,5,49311.12
91637,4,5,16050.30
91638,4,5,26600.00
91639,2,3,28613.04
91640,4,5,13851.34
91641,4,5,33999.06
91642,4,5,22031.80
91643,1,3,34035.36
91644,3,20,17526.26
91645,3,5,52153.80
91646,4,5,0.00
91647,2,5,30922.06
91648,3,3,24354.40
91649,3,16,17922.48
91650,4,9,13920.21
91651,3,5,20397.00
91652,3,5,25327.60
91653,4,5,10953.02
91654,4,3,31337.60
91655,1,5,19034.60
91656,1,9,23310.60
91657,1,5,69524.70
91658,2,9,22469.66
91659,3,3,23416.61
91660,3,20,20583.40
91661,2,5,24090.96
91662,1,3,33821.96
91663,2,19,21239.22
91664,3,5,43267.20
91665,1,21,36000.00
91666,2,19,34178.40
91667,2,5,53881.84
91668,2,5,48489.36
91669,1,5,12205.22
91670,1,12,32011.80
91671,4,12,38388.00
91672,1,3,39227.20
91673,4,5,39434.26
91674,2,5,54142.20
91675,2,12,58388.16
91676,2,22,42211.68
91677,1,9,31537.66
91678,4,3,20590.50
91679,1,3,35859.38
91680,1,5,44440.40
91681,2,5,175000.00
91682,3,12,30891.36
91683,2,9,30625.28
91684,1,9,16795.87
91685,4,5,54493.90
91686,4,5,19902.40
91687,3,7,19701.95
91688,4,3,16037.71
91689,2,3,41065.96
91690,2,5,118273.90
91691,2,8,730.00
91692,1,12,29954.88
91693,4,20,125.00
91694,3,5,55076.20
91695,4,3,19039.42
91696,1,3,34479.10
91697,1,9,20386.25
91698,2,5,21949.40
91699,4,9,14912.11
91700,3,12,29061.50
91701,2,5,17795.78
91702,1,12,43397.98
91703,4,5,29500.74
91704,1,3,29264.00
91705,4,20,19567.07
91706,2,5,22031.68
91707,2,5,22593.52
91708,2,3,36517.64
91709,4,20,22893.49
91710,2,3,42864.68
91711,2,12,15742.16
91712,2,17,60109.48
91713,2,8,35603.48
91714,2,3,37339.48
91715,1,3,41106.20
91716,3,5,39656.30
91717,1,5,17939.80
91718,2,9,31917.92
91719,3,5,31638.83
91720,2,3,38683.68
91721,1,12,31174.54
91722,3,5,44110.85
91723,3,5,53173.08
91724,2,5,50391.00
91725,3,5,7192.30
91726,2,5,47980.28
91727,2,5,7628.80
91728,2,20,27538.56
91729,3,5,21697.92
91730,3,6,44238.46
91731,4,3,17686.20
91732,3,5,40402.86
91733,3,5,28413.76
91734,2,9,29168.06
91735,3,12,29682.90
91736,1,12,58827.52
91737,3,5,17768.66
91738,4,12,38605.76
91739,4,3,36517.60
91740,4,9,23240.00
91741,4,5,21485.43
91742,2,7,21403.42
91743,2,9,23123.92
91744,1,9,20294.00
91745,1,20,29238.56
91746,4,5,27813.28
91747,3,1,20582.48
91748,4,12,34058.06
91749,3,23,17501.78
91750,4,20,14438.07
91751,4,9,17146.54
91752,1,12,29557.44
91753,3,5,16700.40
91754,1,5,26817.73
91755,2,5,40860.42
91756,3,22,30130.72
91757,4,3,35117.60
91758,3,23,29670.74
91759,3,5,44064.00
91760,3,5,35658.22
91761,4,5,50273.40
91762,1,9,20386.26
91763,3,5,2003.40
91764,4,3,18771.45
91765,1,9,41904.84
91766,2,20,46068.24
91767,2,12,45039.66
91768,4,3,16902.91
91769,1,5,41373.85
91770,2,5,8333.72
91771,3,5,28804.82
91772,1,3,28148.72
91773,2,5,29291.58
91774,4,3,34924.62
91775,3,16,16005.71
91776,3,9,15834.80
91777,4,12,31308.90
91778,4,5,19378.70
91779,4,20,34707.68
91780,3,12,17178.79
91781,3,5,14424.82
91782,2,3,35907.20
91783,3,5,24271.22
91784,2,17,35977.18
91785,4,23,0.00
91786,3,3,18543.39
91787,2,20,27076.02
91788,4,3,34866.76
91789,3,5,7593.87
91790,2,5,12976.90
91791,2,12,35449.12
91792,3,5,92473.18
91793,1,20,20855.14
91794,4,5,48651.76
91795,4,3,37974.76
91796,1,6,20386.23
91797,2,5,22207.96
91798,1,5,36726.10
91799,2,3,34526.80
91800,1,5,18579.09
91801,4,20,15516.78
91802,4,9,32880.46
91803,1,5,21856.70
91804,1,20,43784.48
91805,4,8,21419.41
91806,2,5,89717.12
91807,2,5,14907.00
91808,4,5,10603.20
91809,2,5,22167.64
91810,2,23,65111.34
91811,4,20,41219.06
91812,2,1,41516.14
91813,4,5,37410.80
91814,3,5,17494.60
91815,3,9,20317.20
91816,3,20,33625.98
91817,3,17,11602.81
91818,1,5,44890.00
91819,4,20,42993.68
91820,4,20,16413.37
91821,3,20,70277.14
91822,2,20,19890.08
91823,3,3,49161.20
91824,1,3,7039.76
91825,3,5,21369.60
91826,2,3,43828.68
91827,4,14,26147.56
91828,3,5,13246.80
91829,2,3,40529.58
91830,1,3,25034.80
91831,2,12,53095.92
91832,3,20,21896.80
91833,2,5,35003.36
91834,2,7,22051.68
91835,2,3,38977.12
91836,2,5,36267.14
91837,3,23,25359.84
91838,2,5,30365.64
91839,3,5,14771.87
91840,2,5,40783.42
91841,4,20,11305.72
91842,2,5,176076.88
91843,1,3,31848.80
91844,1,0,19607.82
91845,3,1,40713.60
91846,2,5,155156.50
91847,2,3,26900.16
91848,2,1,58945.16
91849,2,5,7111.02
91850,4,5,38116.40
91851,4,20,19265.81
91852,1,5,29226.00
91853,3,5,27138.78
91854,4,20,28448.04
91855,4,5,33183.58
91856,2,9,21800.02
91857,2,3,20438.00
91858,2,20,28030.80
91859,3,3,19139.04
91860,2,3,33551.04
91861,4,6,13000.96
91862,4,3,37974.76
91863,1,5,3400.20
91864,2,3,38339.32
91865,1,0,35193.68
91866,4,5,10556.00
91867,3,5,16397.88
91868,2,3,39671.64
91869,3,5,24742.80
91870,2,21,40629.32
91871,2,5,27762.00
91872,4,20,15699.88
91873,1,20,37355.40
91874,3,5,34696.60
91875,2,5,131318.88
91876,4,20,0.00
91877,3,3,19799.62
91878,1,3,28401.56
91879,2,12,75659.32
91880,1,3,25691.90
91881,2,5,16376.76
91882,3,3,15168.87
91883,4,3,2811.34
91884,2,3,35101.92
91885,1,5,120632.94
91886,3,19,12813.74
91887,2,9,18343.72
91888,2,3,44369.92
91889,2,3,35117.60
91890,1,5,24772.58
91891,4,20,14501.80
91892,1,3,30664.80
91893,1,9,0.00
91894,2,3,40790.40
91895,2,23,0.00
91896,1,9,42117.78
91897,4,3,27983.20
91898,1,5,10594.46
91899,3,8,3903.12
91900,2,23,59420.62
91901,1,5,69209.30
91902,3,14,33126.56
91903,4,5,14864.57
91904,2,12,66455.20
91905,4,5,9989.30
91906,2,3,22207.32
91907,2,12,44738.40
91908,1,3,31887.98
91909,1,14,30759.18
91910,2,20,43961.40
91911,2,12,27295.76
91912,4,5,19969.80
91913,2,3,25607.64
91914,2,5,0.00
91915,2,17,43484.00
91916,2,5,29698.16
91917,2,8,28124.36
91918,1,3,20870.14
91919,4,23,20692.71
91920,1,9,18260.66
91921,2,23,26966.80
91922,4,20,29473.40
91923,3,5,22231.25
91924,3,20,18330.88
91925,1,3,34479.14
91926,2,9,25429.62
91927,2,9,23991.20
91928,3,5,28891.76
91929,3,3,32140.80
91930,1,9,18219.20
91931,4,17,54702.10
91932,2,9,28182.50
91933,2,5,29698.20
91934,2,23,38722.12
91935,4,9,14912.10
91936,4,5,25762.26
91937,1,12,22305.14
91938,4,20,18596.08
91939,2,5,97574.96
91940,3,20,26586.24
91941,4,5,24419.94
91942,2,9,22152.70
91943,4,20,17061.91
91944,1,23,0.00
91945,1,12,42962.34
91946,1,3,26731.52
91947,2,20,36815.80
91948,2,3,42834.44
91949,3,12,20868.00
91950,1,3,8175.04
91951,4,20,251.00
91952,3,3,19951.64
91953,2,3,37164.94
91954,3,5,30609.54
91955,1,5,15448.36
91956,4,3,38799.18
91957,2,5,36717.80
91958,2,20,45044.78
91959,1,5,20031.28
91960,1,5,23291.76
91961,2,5,32459.00
91962,2,5,31172.40
91963,2,3,35394.54
91964,1,12,38240.28
91965,3,9,55925.28
91966,2,13,32716.36
91967,4,20,125.00
91968,2,9,30625.32
91969,4,3,33612.56
91970,2,3,39937.14
91971,1,9,18451.72
91972,2,3,31380.42
91973,2,1,58945.20
91974,2,3,30742.78
91975,2,20,250.00
91976,3,3,49370.54
91977,2,9,25429.66
91978,3,5,21351.60
91979,1,20,23366.94
91980,1,5,3308.78
91981,3,17,40038.94
91982,2,20,38366.22
91983,1,3,34479.12
91984,2,3,35117.60
91985,1,3,14864.48
91986,3,20,35853.52
91987,1,12,43397.74
91988,3,5,92473.08
91989,1,20,17795.20
91990,3,3,22521.00
91991,4,3,26087.42
91992,4,5,28637.62
91993,2,9,23769.94
91994,2,3,36850.28
91995,4,19,21230.94
91996,1,5,58293.80
91997,2,9,29168.04
91998,2,3,39260.42
91999,3,5,17101.41
92000,2,3,0.00
92001,2,3,32348.80
92002,1,20,250.00
92003,4,20,22425.54
92004,2,3,35106.48
92005,2,5,62004.56
92006,1,9,18255.34
92007,3,3,16178.28
92008,2,3,44679.84
92009,1,12,43183.66
92010,3,20,20490.24
92011,4,5,21076.48
92012,3,5,97663.20
92013,4,3,21415.10
92014,3,3,40089.30
92015,2,20,57220.80
92016,4,20,16491.81
92017,4,3,31607.52
92018,1,3,13241.56
92019,2,3,41990.20
92020,3,5,15133.26
92021,2,5,25690.36
92022,3,5,18179.88
92023,4,5,23459.79
92024,1,9,30301.68
92025,3,5,17016.58
92026,3,3,11416.32
92027,3,5,42861.72
92028,3,3,24628.02
92029,1,21,31097.70
92030,1,19,19805.98
92031,2,1,58945.18
92032,3,5,42948.54
92033,2,20,42810.10
92034,3,20,22623.10
92035,2,5,113940.40
92036,2,3,38829.08
92037,1,3,21335.30
92038,3,9,20869.82
92039,3,12,41532.80
92040,2,20,27538.58
92041,3,3,27209.24
92042,3,5,127214.38
92043,1,5,23440.71
92044,3,1,43399.60
92045,4,5,0.00
92046,1,20,32817.86
92047,1,20,17747.68
92048,2,5,20279.52
92049,3,5,22942.67
92050,2,5,25200.00
92051,3,20,25497.60
92052,4,5,28316.40
92053,1,5,35568.48
92054,4,5,26822.57
92055,2,5,21196.94
92056,1,3,31366.26
92057,3,20,36300.15
92058,3,12,25962.78
92059,4,20,250.00
92060,3,5,36152.84
92061,2,5,20806.80
92062,3,5,13656.27
92063,3,5,43267.22
